Año,Mes,TiendaID,NombreTienda,CategoriaID,NombreCategoria,ValorMeta
2024,11,4,Tienda Medellín El Poblado,3,Ropa y Moda,36000000
2024,11,4,Tienda Medellín El Poblado,9,Librería y Papelería,26500000
2024,11,4,Tienda Medellín El Poblado,5,Deportes y Fitness,21000000
2024,11,5,Tienda Cali Norte,5,Deportes y Fitness,42500000
2024,11,5,Tienda Cali Norte,6,Alimentos y Bebidas,30500000
2024,11,5,Tienda Cali Norte,3,Ropa y Moda,27000000
2024,11,5,Tienda Cali Norte,8,Juguetes y Juegos,21000000
2024,11,6,Tienda Barranquilla,6,Alimentos y Bebidas,41000000
2024,11,6,Tienda Barranquilla,8,Juguetes y Juegos,31500000
2024,11,6,Tienda Barranquilla,2,Electrodomésticos,24000000
2024,11,6,Tienda Barranquilla,9,Librería y Papelería,21000000
2024,11,7,Tienda Bucaramanga,7,Belleza y Cuidado,47000000
2024,11,7,Tienda Bucaramanga,11,Ferretería,39000000
2024,11,7,Tienda Bucaramanga,4,Hogar y Decoración,28500000
2024,11,7,Tienda Bucaramanga,2,Electrodomésticos,22500000
2024,11,8,Tienda Cartagena,8,Juguetes y Juegos,40000000
2024,11,8,Tienda Cartagena,3,Ropa y Moda,32000000
2024,11,8,Tienda Cartagena,6,Alimentos y Bebidas,20500000
2024,11,8,Tienda Cartagena,9,Librería y Papelería,17500000
2024,11,9,Tienda Pereira,9,Librería y Papelería,44500000
2024,11,9,Tienda Pereira,5,Deportes y Fitness,36000000
2024,11,9,Tienda Pereira,8,Juguetes y Juegos,30000000
2024,11,9,Tienda Pereira,10,Mascotas,24000000
2024,11,10,Tienda Manizales,10,Mascotas,67500000
2024,11,10,Tienda Manizales,2,Electrodomésticos,60500000
2024,11,10,Tienda Manizales,7,Belleza y Cuidado,44500000
2024,11,10,Tienda Manizales,11,Ferretería,39000000
2024,12,1,Tienda Bogotá Centro,1,Electrónica,68500000
2024,12,1,Tienda Bogotá Centro,12,Automotriz,60500000
2024,12,1,Tienda Bogotá Centro,2,Electrodomésticos,44500000
2024,12,1,Tienda Bogotá Centro,8,Juguetes y Juegos,35500000
2024,12,2,Tienda Bogotá Norte,1,Electrónica,67000000
2024,12,2,Tienda Bogotá Norte,2,Electrodomésticos,65000000
2024,12,2,Tienda Bogotá Norte,12,Automotriz,51000000
2024,12,2,Tienda Bogotá Norte,3,Ropa y Moda,39500000
2024,12,3,Tienda Medellín Centro,3,Ropa y Moda,64500000
2024,12,3,Tienda Medellín Centro,8,Juguetes y Juegos,50000000
2024,12,3,Tienda Medellín Centro,5,Deportes y Fitness,39000000
2024,12,3,Tienda Medellín Centro,6,Alimentos y Bebidas,29000000
2024,12,4,Tienda Medellín El Poblado,4,Hogar y Decoración,56000000
2024,12,4,Tienda Medellín El Poblado,3,Ropa y Moda,41000000
2024,12,4,Tienda Medellín El Poblado,9,Librería y Papelería,30000000
2024,12,4,Tienda Medellín El Poblado,5,Deportes y Fitness,25500000
2024,12,5,Tienda Cali Norte,5,Deportes y Fitness,50500000
2024,12,5,Tienda Cali Norte,6,Alimentos y Bebidas,34500000
2024,12,5,Tienda Cali Norte,3,Ropa y Moda,30000000
2024,12,5,Tienda Cali Norte,8,Juguetes y Juegos,24000000
2024,12,6,Tienda Barranquilla,6,Alimentos y Bebidas,45000000
2024,12,6,Tienda Barranquilla,8,Juguetes y Juegos,34500000
2024,12,6,Tienda Barranquilla,2,Electrodomésticos,27500000
2024,12,6,Tienda Barranquilla,9,Librería y Papelería,23000000
2024,12,7,Tienda Bucaramanga,7,Belleza y Cuidado,53500000
2024,12,7,Tienda Bucaramanga,11,Ferretería,43500000
2024,12,7,Tienda Bucaramanga,4,Hogar y Decoración,31000000
2024,12,7,Tienda Bucaramanga,2,Electrodomésticos,27000000
2024,12,8,Tienda Cartagena,8,Juguetes y Juegos,45000000
2024,12,8,Tienda Cartagena,3,Ropa y Moda,34000000
2024,12,8,Tienda Cartagena,6,Alimentos y Bebidas,24000000
2024,12,8,Tienda Cartagena,9,Librería y Papelería,20000000
2024,12,9,Tienda Pereira,9,Librería y Papelería,51500000
2024,12,9,Tienda Pereira,5,Deportes y Fitness,38000000
2024,12,9,Tienda Pereira,8,Juguetes y Juegos,33500000
2024,12,9,Tienda Pereira,10,Mascotas,30000000
2024,12,10,Tienda Manizales,10,Mascotas,78500000
2024,12,10,Tienda Manizales,2,Electrodomésticos,67500000
2024,12,10,Tienda Manizales,7,Belleza y Cuidado,52500000
2024,12,10,Tienda Manizales,11,Ferretería,44000000
2025,1,1,Tienda Bogotá Centro,1,Electrónica,45500000
2025,1,1,Tienda Bogotá Centro,12,Automotriz,37000000
2025,1,1,Tienda Bogotá Centro,2,Electrodomésticos,29500000
2025,1,1,Tienda Bogotá Centro,8,Juguetes y Juegos,23500000
2025,1,2,Tienda Bogotá Norte,1,Electrónica,45500000
2025,1,2,Tienda Bogotá Norte,2,Electrodomésticos,46000000
2025,1,2,Tienda Bogotá Norte,12,Automotriz,34000000
2025,1,2,Tienda Bogotá Norte,3,Ropa y Moda,27500000
2025,1,3,Tienda Medellín Centro,3,Ropa y Moda,42500000
2025,1,3,Tienda Medellín Centro,8,Juguetes y Juegos,34500000
2025,1,3,Tienda Medellín Centro,5,Deportes y Fitness,25000000
2025,1,3,Tienda Medellín Centro,6,Alimentos y Bebidas,18500000
2025,1,4,Tienda Medellín El Poblado,4,Hogar y Decoración,38000000
2025,1,4,Tienda Medellín El Poblado,3,Ropa y Moda,27000000
2025,1,4,Tienda Medellín El Poblado,9,Librería y Papelería,20500000
2025,1,4,Tienda Medellín El Poblado,5,Deportes y Fitness,17500000
2025,1,5,Tienda Cali Norte,5,Deportes y Fitness,33500000
2025,1,5,Tienda Cali Norte,6,Alimentos y Bebidas,23000000
2025,1,5,Tienda Cali Norte,3,Ropa y Moda,20000000
2025,1,5,Tienda Cali Norte,8,Juguetes y Juegos,16000000
2025,1,6,Tienda Barranquilla,6,Alimentos y Bebidas,32500000
2025,1,6,Tienda Barranquilla,8,Juguetes y Juegos,23000000
2025,1,6,Tienda Barranquilla,2,Electrodomésticos,19000000
2025,1,6,Tienda Barranquilla,9,Librería y Papelería,16000000
2025,1,7,Tienda Bucaramanga,7,Belleza y Cuidado,34500000
2025,1,7,Tienda Bucaramanga,11,Ferretería,31500000
2025,1,7,Tienda Bucaramanga,4,Hogar y Decoración,21000000
2025,1,7,Tienda Bucaramanga,2,Electrodomésticos,18000000
2025,1,8,Tienda Cartagena,8,Juguetes y Juegos,29000000
2025,1,8,Tienda Cartagena,3,Ropa y Moda,24000000
2025,1,8,Tienda Cartagena,6,Alimentos y Bebidas,16000000
2025,1,8,Tienda Cartagena,9,Librería y Papelería,13500000
2025,1,9,Tienda Pereira,9,Librería y Papelería,36500000
2025,1,9,Tienda Pereira,5,Deportes y Fitness,26000000
2025,1,9,Tienda Pereira,8,Juguetes y Juegos,23500000
2025,1,9,Tienda Pereira,10,Mascotas,20000000
2025,1,10,Tienda Manizales,10,Mascotas,52000000
2025,1,10,Tienda Manizales,2,Electrodomésticos,43500000
2025,1,10,Tienda Manizales,7,Belleza y Cuidado,33000000
2025,1,10,Tienda Manizales,11,Ferretería,29500000
2025,2,1,Tienda Bogotá Centro,1,Electrónica,47000000
2025,2,1,Tienda Bogotá Centro,12,Automotriz,37500000
2025,2,1,Tienda Bogotá Centro,2,Electrodomésticos,29500000
2025,2,1,Tienda Bogotá Centro,8,Juguetes y Juegos,23000000
2025,2,2,Tienda Bogotá Norte,1,Electrónica,43500000
2025,2,2,Tienda Bogotá Norte,2,Electrodomésticos,44000000
2025,2,2,Tienda Bogotá Norte,12,Automotriz,35000000
2025,2,2,Tienda Bogotá Norte,3,Ropa y Moda,25500000
2025,2,3,Tienda Medellín Centro,3,Ropa y Moda,39500000
2025,2,3,Tienda Medellín Centro,8,Juguetes y Juegos,32000000
2025,2,3,Tienda Medellín Centro,5,Deportes y Fitness,24000000
2025,2,3,Tienda Medellín Centro,6,Alimentos y Bebidas,19000000
2025,2,4,Tienda Medellín El Poblado,4,Hogar y Decoración,37500000
2025,2,4,Tienda Medellín El Poblado,3,Ropa y Moda,27000000
2025,2,4,Tienda Medellín El Poblado,9,Librería y Papelería,21000000
2025,2,4,Tienda Medellín El Poblado,5,Deportes y Fitness,17000000
2025,2,5,Tienda Cali Norte,5,Deportes y Fitness,31500000
2025,2,5,Tienda Cali Norte,6,Alimentos y Bebidas,23000000
2025,2,5,Tienda Cali Norte,3,Ropa y Moda,20000000
2025,2,5,Tienda Cali Norte,8,Juguetes y Juegos,16000000
2025,2,6,Tienda Barranquilla,6,Alimentos y Bebidas,32000000
2025,2,6,Tienda Barranquilla,8,Juguetes y Juegos,24500000
2025,2,6,Tienda Barranquilla,2,Electrodomésticos,18000000
2025,2,6,Tienda Barranquilla,9,Librería y Papelería,15000000
2025,2,7,Tienda Bucaramanga,7,Belleza y Cuidado,35000000
2025,2,7,Tienda Bucaramanga,11,Ferretería,30500000
2025,2,7,Tienda Bucaramanga,4,Hogar y Decoración,22000000
2025,2,7,Tienda Bucaramanga,2,Electrodomésticos,17500000
2025,2,8,Tienda Cartagena,8,Juguetes y Juegos,30000000
2025,2,8,Tienda Cartagena,3,Ropa y Moda,22500000
2025,2,8,Tienda Cartagena,6,Alimentos y Bebidas,16500000
2025,2,8,Tienda Cartagena,9,Librería y Papelería,13500000
2025,2,9,Tienda Pereira,9,Librería y Papelería,33000000
2025,2,9,Tienda Pereira,5,Deportes y Fitness,26500000
2025,2,9,Tienda Pereira,8,Juguetes y Juegos,23500000
2025,2,9,Tienda Pereira,10,Mascotas,19000000
2025,2,10,Tienda Manizales,10,Mascotas,50000000
2025,2,10,Tienda Manizales,2,Electrodomésticos,46000000
2025,2,10,Tienda Manizales,7,Belleza y Cuidado,34500000
2025,2,10,Tienda Manizales,11,Ferretería,28000000
2025,3,1,Tienda Bogotá Centro,1,Electrónica,50000000
2025,3,1,Tienda Bogotá Centro,12,Automotriz,42500000
2025,3,1,Tienda Bogotá Centro,2,Electrodomésticos,33000000
2025,3,1,Tienda Bogotá Centro,8,Juguetes y Juegos,25000000
2025,3,2,Tienda Bogotá Norte,1,Electrónica,50000000
2025,3,2,Tienda Bogotá Norte,2,Electrodomésticos,49500000
2025,3,2,Tienda Bogotá Norte,12,Automotriz,36000000
2025,3,2,Tienda Bogotá Norte,3,Ropa y Moda,31000000
2025,3,3,Tienda Medellín Centro,3,Ropa y Moda,47500000
2025,3,3,Tienda Medellín Centro,8,Juguetes y Juegos,38500000
2025,3,3,Tienda Medellín Centro,5,Deportes y Fitness,28500000
2025,3,3,Tienda Medellín Centro,6,Alimentos y Bebidas,21000000
2025,3,4,Tienda Medellín El Poblado,4,Hogar y Decoración,43000000
2025,3,4,Tienda Medellín El Poblado,3,Ropa y Moda,33000000
2025,3,4,Tienda Medellín El Poblado,9,Librería y Papelería,22500000
2025,3,4,Tienda Medellín El Poblado,5,Deportes y Fitness,19500000
2025,3,5,Tienda Cali Norte,5,Deportes y Fitness,37000000
2025,3,5,Tienda Cali Norte,6,Alimentos y Bebidas,26000000
2025,3,5,Tienda Cali Norte,3,Ropa y Moda,22000000
2025,3,5,Tienda Cali Norte,8,Juguetes y Juegos,19000000
2025,3,6,Tienda Barranquilla,6,Alimentos y Bebidas,34000000
2025,3,6,Tienda Barranquilla,8,Juguetes y Juegos,27000000
2025,3,6,Tienda Barranquilla,2,Electrodomésticos,21500000
2025,3,6,Tienda Barranquilla,9,Librería y Papelería,17000000
2025,3,7,Tienda Bucaramanga,7,Belleza y Cuidado,41500000
2025,3,7,Tienda Bucaramanga,11,Ferretería,33000000
2025,3,7,Tienda Bucaramanga,4,Hogar y Decoración,24000000
2025,3,7,Tienda Bucaramanga,2,Electrodomésticos,20000000
2025,3,8,Tienda Cartagena,8,Juguetes y Juegos,32500000
2025,3,8,Tienda Cartagena,3,Ropa y Moda,25000000
2025,3,8,Tienda Cartagena,6,Alimentos y Bebidas,19000000
2025,3,8,Tienda Cartagena,9,Librería y Papelería,14500000
2025,3,9,Tienda Pereira,9,Librería y Papelería,38000000
2025,3,9,Tienda Pereira,5,Deportes y Fitness,30000000
2025,3,9,Tienda Pereira,8,Juguetes y Juegos,25000000
2025,3,9,Tienda Pereira,10,Mascotas,22000000
2025,3,10,Tienda Manizales,10,Mascotas,59500000
2025,3,10,Tienda Manizales,2,Electrodomésticos,48500000
2025,3,10,Tienda Manizales,7,Belleza y Cuidado,36000000
2025,3,10,Tienda Manizales,11,Ferretería,33500000
2025,4,1,Tienda Bogotá Centro,1,Electrónica,47500000
2025,4,1,Tienda Bogotá Centro,12,Automotriz,43000000
2025,4,1,Tienda Bogotá Centro,2,Electrodomésticos,32000000
2025,4,1,Tienda Bogotá Centro,8,Juguetes y Juegos,25500000
2025,4,2,Tienda Bogotá Norte,1,Electrónica,48000000
2025,4,2,Tienda Bogotá Norte,2,Electrodomésticos,47500000
2025,4,2,Tienda Bogotá Norte,12,Automotriz,36500000
2025,4,2,Tienda Bogotá Norte,3,Ropa y Moda,29500000
2025,4,3,Tienda Medellín Centro,3,Ropa y Moda,44000000
2025,4,3,Tienda Medellín Centro,8,Juguetes y Juegos,35500000
2025,4,3,Tienda Medellín Centro,5,Deportes y Fitness,28000000
2025,4,3,Tienda Medellín Centro,6,Alimentos y Bebidas,20000000
2025,4,4,Tienda Medellín El Poblado,4,Hogar y Decoración,41000000
2025,4,4,Tienda Medellín El Poblado,3,Ropa y Moda,30500000
2025,4,4,Tienda Medellín El Poblado,9,Librería y Papelería,22500000
2025,4,4,Tienda Medellín El Poblado,5,Deportes y Fitness,18500000
2025,4,5,Tienda Cali Norte,5,Deportes y Fitness,37000000
2025,4,5,Tienda Cali Norte,6,Alimentos y Bebidas,25000000
2025,4,5,Tienda Cali Norte,3,Ropa y Moda,22000000
2025,4,5,Tienda Cali Norte,8,Juguetes y Juegos,17500000
2025,4,6,Tienda Barranquilla,6,Alimentos y Bebidas,33500000
2025,4,6,Tienda Barranquilla,8,Juguetes y Juegos,24500000
2025,4,6,Tienda Barranquilla,2,Electrodomésticos,20000000
2025,4,6,Tienda Barranquilla,9,Librería y Papelería,16500000
2025,4,7,Tienda Bucaramanga,7,Belleza y Cuidado,39000000
2025,4,7,Tienda Bucaramanga,11,Ferretería,34000000
2025,4,7,Tienda Bucaramanga,4,Hogar y Decoración,22500000
2025,4,7,Tienda Bucaramanga,2,Electrodomésticos,19000000
2025,4,8,Tienda Cartagena,8,Juguetes y Juegos,32500000
2025,4,8,Tienda Cartagena,3,Ropa y Moda,26500000
2025,4,8,Tienda Cartagena,6,Alimentos y Bebidas,18500000
2025,4,8,Tienda Cartagena,9,Librería y Papelería,14500000
2025,4,9,Tienda Pereira,9,Librería y Papelería,37000000
2025,4,9,Tienda Pereira,5,Deportes y Fitness,27500000
2025,4,9,Tienda Pereira,8,Juguetes y Juegos,24000000
2025,4,9,Tienda Pereira,10,Mascotas,20500000
2025,4,10,Tienda Manizales,10,Mascotas,55000000
2025,4,10,Tienda Manizales,2,Electrodomésticos,46000000
2025,4,10,Tienda Manizales,7,Belleza y Cuidado,37000000
2025,4,10,Tienda Manizales,11,Ferretería,30500000
2025,5,1,Tienda Bogotá Centro,1,Electrónica,54500000
2025,5,1,Tienda Bogotá Centro,12,Automotriz,44500000
2025,5,1,Tienda Bogotá Centro,2,Electrodomésticos,34500000
2025,5,1,Tienda Bogotá Centro,8,Juguetes y Juegos,25000000
2025,5,2,Tienda Bogotá Norte,1,Electrónica,51500000
2025,5,2,Tienda Bogotá Norte,2,Electrodomésticos,49500000
2025,5,2,Tienda Bogotá Norte,12,Automotriz,40000000
2025,5,2,Tienda Bogotá Norte,3,Ropa y Moda,30500000
2025,5,3,Tienda Medellín Centro,3,Ropa y Moda,48000000
2025,5,3,Tienda Medellín Centro,8,Juguetes y Juegos,38500000
2025,5,3,Tienda Medellín Centro,5,Deportes y Fitness,28000000
2025,5,3,Tienda Medellín Centro,6,Alimentos y Bebidas,20500000
2025,5,4,Tienda Medellín El Poblado,4,Hogar y Decoración,45000000
2025,5,4,Tienda Medellín El Poblado,3,Ropa y Moda,32500000
2025,5,4,Tienda Medellín El Poblado,9,Librería y Papelería,24500000
2025,5,4,Tienda Medellín El Poblado,5,Deportes y Fitness,19000000
2025,5,5,Tienda Cali Norte,5,Deportes y Fitness,36500000
2025,5,5,Tienda Cali Norte,6,Alimentos y Bebidas,27000000
2025,5,5,Tienda Cali Norte,3,Ropa y Moda,22000000
2025,5,5,Tienda Cali Norte,8,Juguetes y Juegos,18500000
2025,5,6,Tienda Barranquilla,6,Alimentos y Bebidas,36500000
2025,5,6,Tienda Barranquilla,8,Juguetes y Juegos,26500000
2025,5,6,Tienda Barranquilla,2,Electrodomésticos,23000000
2025,5,6,Tienda Barranquilla,9,Librería y Papelería,17500000
2025,5,7,Tienda Bucaramanga,7,Belleza y Cuidado,42500000
2025,5,7,Tienda Bucaramanga,11,Ferretería,35500000
2025,5,7,Tienda Bucaramanga,4,Hogar y Decoración,25500000
2025,5,7,Tienda Bucaramanga,2,Electrodomésticos,20000000
2025,5,8,Tienda Cartagena,8,Juguetes y Juegos,34000000
2025,5,8,Tienda Cartagena,3,Ropa y Moda,27000000
2025,5,8,Tienda Cartagena,6,Alimentos y Bebidas,18500000
2025,5,8,Tienda Cartagena,9,Librería y Papelería,16000000
2025,5,9,Tienda Pereira,9,Librería y Papelería,42000000
2025,5,9,Tienda Pereira,5,Deportes y Fitness,29500000
2025,5,9,Tienda Pereira,8,Juguetes y Juegos,26500000
2025,5,9,Tienda Pereira,10,Mascotas,22500000
2025,5,10,Tienda Manizales,10,Mascotas,61500000
2025,5,10,Tienda Manizales,2,Electrodomésticos,53500000
2025,5,10,Tienda Manizales,7,Belleza y Cuidado,38000000
2025,5,10,Tienda Manizales,11,Ferretería,32000000
2025,6,1,Tienda Bogotá Centro,1,Electrónica,54000000
2025,6,1,Tienda Bogotá Centro,12,Automotriz,44000000
2025,6,1,Tienda Bogotá Centro,2,Electrodomésticos,33500000
2025,6,1,Tienda Bogotá Centro,8,Juguetes y Juegos,25500000
2025,6,2,Tienda Bogotá Norte,1,Electrónica,48500000
2025,6,2,Tienda Bogotá Norte,2,Electrodomésticos,50500000
2025,6,2,Tienda Bogotá Norte,12,Automotriz,40000000
2025,6,2,Tienda Bogotá Norte,3,Ropa y Moda,30500000
2025,6,3,Tienda Medellín Centro,3,Ropa y Moda,48000000
2025,6,3,Tienda Medellín Centro,8,Juguetes y Juegos,40000000
2025,6,3,Tienda Medellín Centro,5,Deportes y Fitness,30000000
2025,6,3,Tienda Medellín Centro,6,Alimentos y Bebidas,22000000
2025,6,4,Tienda Medellín El Poblado,4,Hogar y Decoración,45000000
2025,6,4,Tienda Medellín El Poblado,3,Ropa y Moda,34500000
2025,6,4,Tienda Medellín El Poblado,9,Librería y Papelería,25000000
2025,6,4,Tienda Medellín El Poblado,5,Deportes y Fitness,20000000
2025,6,5,Tienda Cali Norte,5,Deportes y Fitness,39500000
2025,6,5,Tienda Cali Norte,6,Alimentos y Bebidas,28500000
2025,6,5,Tienda Cali Norte,3,Ropa y Moda,23000000
2025,6,5,Tienda Cali Norte,8,Juguetes y Juegos,19500000
2025,6,6,Tienda Barranquilla,6,Alimentos y Bebidas,37500000
2025,6,6,Tienda Barranquilla,8,Juguetes y Juegos,29000000
2025,6,6,Tienda Barranquilla,2,Electrodomésticos,23000000
2025,6,6,Tienda Barranquilla,9,Librería y Papelería,17500000
2025,6,7,Tienda Bucaramanga,7,Belleza y Cuidado,40500000
2025,6,7,Tienda Bucaramanga,11,Ferretería,35000000
2025,6,7,Tienda Bucaramanga,4,Hogar y Decoración,26000000
2025,6,7,Tienda Bucaramanga,2,Electrodomésticos,21000000
2025,6,8,Tienda Cartagena,8,Juguetes y Juegos,34000000
2025,6,8,Tienda Cartagena,3,Ropa y Moda,27000000
2025,6,8,Tienda Cartagena,6,Alimentos y Bebidas,19500000
2025,6,8,Tienda Cartagena,9,Librería y Papelería,16000000
2025,6,9,Tienda Pereira,9,Librería y Papelería,43000000
2025,6,9,Tienda Pereira,5,Deportes y Fitness,31000000
2025,6,9,Tienda Pereira,8,Juguetes y Juegos,26500000
2025,6,9,Tienda Pereira,10,Mascotas,21500000
2025,6,10,Tienda Manizales,10,Mascotas,58500000
2025,6,10,Tienda Manizales,2,Electrodomésticos,52000000
2025,6,10,Tienda Manizales,7,Belleza y Cuidado,39500000
2025,6,10,Tienda Manizales,11,Ferretería,33000000
2025,7,1,Tienda Bogotá Centro,1,Electrónica,52000000
2025,7,1,Tienda Bogotá Centro,12,Automotriz,48500000
2025,7,1,Tienda Bogotá Centro,2,Electrodomésticos,36500000
2025,7,1,Tienda Bogotá Centro,8,Juguetes y Juegos,27500000
2025,7,2,Tienda Bogotá Norte,1,Electrónica,54000000
2025,7,2,Tienda Bogotá Norte,2,Electrodomésticos,54500000
2025,7,2,Tienda Bogotá Norte,12,Automotriz,41000000
2025,7,2,Tienda Bogotá Norte,3,Ropa y Moda,31000000
2025,7,3,Tienda Medellín Centro,3,Ropa y Moda,48000000
2025,7,3,Tienda Medellín Centro,8,Juguetes y Juegos,41500000
2025,7,3,Tienda Medellín Centro,5,Deportes y Fitness,30000000
2025,7,3,Tienda Medellín Centro,6,Alimentos y Bebidas,23000000
2025,7,4,Tienda Medellín El Poblado,4,Hogar y Decoración,47000000
2025,7,4,Tienda Medellín El Poblado,3,Ropa y Moda,32500000
2025,7,4,Tienda Medellín El Poblado,9,Librería y Papelería,25000000
2025,7,4,Tienda Medellín El Poblado,5,Deportes y Fitness,20500000
2025,7,5,Tienda Cali Norte,5,Deportes y Fitness,40000000
2025,7,5,Tienda Cali Norte,6,Alimentos y Bebidas,26500000
2025,7,5,Tienda Cali Norte,3,Ropa y Moda,23500000
2025,7,5,Tienda Cali Norte,8,Juguetes y Juegos,19500000
2025,7,6,Tienda Barranquilla,6,Alimentos y Bebidas,38500000
2025,7,6,Tienda Barranquilla,8,Juguetes y Juegos,29500000
2025,7,6,Tienda Barranquilla,2,Electrodomésticos,22000000
2025,7,6,Tienda Barranquilla,9,Librería y Papelería,19000000
2025,7,7,Tienda Bucaramanga,7,Belleza y Cuidado,42000000
2025,7,7,Tienda Bucaramanga,11,Ferretería,38000000
2025,7,7,Tienda Bucaramanga,4,Hogar y Decoración,26500000
2025,7,7,Tienda Bucaramanga,2,Electrodomésticos,21500000
2025,7,8,Tienda Cartagena,8,Juguetes y Juegos,35500000
2025,7,8,Tienda Cartagena,3,Ropa y Moda,28000000
2025,7,8,Tienda Cartagena,6,Alimentos y Bebidas,19000000
2025,7,8,Tienda Cartagena,9,Librería y Papelería,17000000
2025,7,9,Tienda Pereira,9,Librería y Papelería,41500000
2025,7,9,Tienda Pereira,5,Deportes y Fitness,31500000
2025,7,9,Tienda Pereira,8,Juguetes y Juegos,28500000
2025,7,9,Tienda Pereira,10,Mascotas,23500000
2025,7,10,Tienda Manizales,10,Mascotas,63000000
2025,7,10,Tienda Manizales,2,Electrodomésticos,53000000
2025,7,10,Tienda Manizales,7,Belleza y Cuidado,39500000
2025,7,10,Tienda Manizales,11,Ferretería,34000000
2025,8,1,Tienda Bogotá Centro,1,Electrónica,55500000
2025,8,1,Tienda Bogotá Centro,12,Automotriz,46500000
2025,8,1,Tienda Bogotá Centro,2,Electrodomésticos,36000000
2025,8,1,Tienda Bogotá Centro,8,Juguetes y Juegos,26000000
2025,8,2,Tienda Bogotá Norte,1,Electrónica,51500000
2025,8,2,Tienda Bogotá Norte,2,Electrodomésticos,53500000
2025,8,2,Tienda Bogotá Norte,12,Automotriz,39500000
2025,8,2,Tienda Bogotá Norte,3,Ropa y Moda,32000000
2025,8,3,Tienda Medellín Centro,3,Ropa y Moda,48000000
2025,8,3,Tienda Medellín Centro,8,Juguetes y Juegos,41500000
2025,8,3,Tienda Medellín Centro,5,Deportes y Fitness,30000000
2025,8,3,Tienda Medellín Centro,6,Alimentos y Bebidas,22000000
2025,8,4,Tienda Medellín El Poblado,4,Hogar y Decoración,43000000
2025,8,4,Tienda Medellín El Poblado,3,Ropa y Moda,33500000
2025,8,4,Tienda Medellín El Poblado,9,Librería y Papelería,24500000
2025,8,4,Tienda Medellín El Poblado,5,Deportes y Fitness,19000000
2025,8,5,Tienda Cali Norte,5,Deportes y Fitness,41500000
2025,8,5,Tienda Cali Norte,6,Alimentos y Bebidas,28500000
2025,8,5,Tienda Cali Norte,3,Ropa y Moda,23500000
2025,8,5,Tienda Cali Norte,8,Juguetes y Juegos,19000000
2025,8,6,Tienda Barranquilla,6,Alimentos y Bebidas,38500000
2025,8,6,Tienda Barranquilla,8,Juguetes y Juegos,28000000
2025,8,6,Tienda Barranquilla,2,Electrodomésticos,23000000
2025,8,6,Tienda Barranquilla,9,Librería y Papelería,18500000
2025,8,7,Tienda Bucaramanga,7,Belleza y Cuidado,41500000
2025,8,7,Tienda Bucaramanga,11,Ferretería,37500000
2025,8,7,Tienda Bucaramanga,4,Hogar y Decoración,26500000
2025,8,7,Tienda Bucaramanga,2,Electrodomésticos,20500000
2025,8,8,Tienda Cartagena,8,Juguetes y Juegos,35500000
2025,8,8,Tienda Cartagena,3,Ropa y Moda,28000000
2025,8,8,Tienda Cartagena,6,Alimentos y Bebidas,20000000
2025,8,8,Tienda Cartagena,9,Librería y Papelería,16000000
2025,8,9,Tienda Pereira,9,Librería y Papelería,43000000
2025,8,9,Tienda Pereira,5,Deportes y Fitness,32000000
2025,8,9,Tienda Pereira,8,Juguetes y Juegos,26500000
2025,8,9,Tienda Pereira,10,Mascotas,23500000
2025,8,10,Tienda Manizales,10,Mascotas,61500000
2025,8,10,Tienda Manizales,2,Electrodomésticos,55000000
2025,8,10,Tienda Manizales,7,Belleza y Cuidado,40500000
2025,8,10,Tienda Manizales,11,Ferretería,35500000
2025,9,1,Tienda Bogotá Centro,1,Electrónica,54000000
2025,9,1,Tienda Bogotá Centro,12,Automotriz,46000000
2025,9,1,Tienda Bogotá Centro,2,Electrodomésticos,36000000
2025,9,1,Tienda Bogotá Centro,8,Juguetes y Juegos,29000000
2025,9,2,Tienda Bogotá Norte,1,Electrónica,52500000
2025,9,2,Tienda Bogotá Norte,2,Electrodomésticos,50500000
2025,9,2,Tienda Bogotá Norte,12,Automotriz,41000000
2025,9,2,Tienda Bogotá Norte,3,Ropa y Moda,31500000
2025,9,3,Tienda Medellín Centro,3,Ropa y Moda,51000000
2025,9,3,Tienda Medellín Centro,8,Juguetes y Juegos,41000000
2025,9,3,Tienda Medellín Centro,5,Deportes y Fitness,30500000
2025,9,3,Tienda Medellín Centro,6,Alimentos y Bebidas,22500000
2025,9,4,Tienda Medellín El Poblado,4,Hogar y Decoración,44000000
2025,9,4,Tienda Medellín El Poblado,3,Ropa y Moda,35000000
2025,9,4,Tienda Medellín El Poblado,9,Librería y Papelería,25000000
2025,9,4,Tienda Medellín El Poblado,5,Deportes y Fitness,20000000
2025,9,5,Tienda Cali Norte,5,Deportes y Fitness,41500000
2025,9,5,Tienda Cali Norte,6,Alimentos y Bebidas,27000000
2025,9,5,Tienda Cali Norte,3,Ropa y Moda,24500000
2025,9,5,Tienda Cali Norte,8,Juguetes y Juegos,20500000
2025,9,6,Tienda Barranquilla,6,Alimentos y Bebidas,39500000
2025,9,6,Tienda Barranquilla,8,Juguetes y Juegos,28500000
2025,9,6,Tienda Barranquilla,2,Electrodomésticos,23000000
2025,9,6,Tienda Barranquilla,9,Librería y Papelería,19500000
2025,9,7,Tienda Bucaramanga,7,Belleza y Cuidado,45500000
2025,9,7,Tienda Bucaramanga,11,Ferretería,37000000
2025,9,7,Tienda Bucaramanga,4,Hogar y Decoración,25000000
